X,Y,Z,dX,dY,dZ,Tangent
359.776,359.776,0,-3.3692,-3.3692,0,4.76477
359.742,359.742,0,-3.4116,-3.4116,0,4.82473
359.708,359.708,0,-3.45349,-3.45349,0,4.88397
359.673,359.673,0,-3.49486,-3.49486,0,4.94247
359.638,359.638,0,-3.53572,-3.53572,0,5.00026
359.603,359.603,0,-3.57606,-3.57606,0,5.05731
359.567,359.567,0,-3.61589,-3.61589,0,5.11364
359.53,359.53,0,-3.65521,-3.65521,0,5.16924
359.494,359.494,0,-3.69401,-3.69401,0,5.22411
359.456,359.456,0,-3.7323,-3.7323,0,5.27826
359.419,359.419,0,-3.77007,-3.77007,0,5.33168
359.381,359.381,0,-3.80733,-3.80733,0,5.38438
359.343,359.343,0,-3.84407,-3.84407,0,5.43634
359.304,359.304,0,-3.88031,-3.88031,0,5.48758
359.265,359.265,0,-3.91602,-3.91602,0,5.5381
359.226,359.226,0,-3.95123,-3.95123,0,5.58788
359.186,359.186,0,-3.98592,-3.98592,0,5.63694
359.146,359.146,0,-4.02009,-4.02009,0,5.68527
359.106,359.106,0,-4.05376,-4.05376,0,5.73288
359.065,359.065,0,-4.0869,-4.0869,0,5.77976
359.024,359.024,0,-4.11954,-4.11954,0,5.82591
358.983,358.983,0,-4.15166,-4.15166,0,5.87133
358.941,358.941,0,-4.18326,-4.18326,0,5.91603
358.899,358.899,0,-4.21436,-4.21436,0,5.96
358.857,358.857,0,-4.24493,-4.24493,0,6.00324
358.814,358.814,0,-4.275,-4.275,0,6.04576
358.771,358.771,0,-4.30455,-4.30455,0,6.08755
358.728,358.728,0,-4.33358,-4.33358,0,6.12861
358.685,358.685,0,-4.36211,-4.36211,0,6.16895
358.641,358.641,0,-4.39011,-4.39011,0,6.20856
358.597,358.597,0,-4.41761,-4.41761,0,6.24744
358.552,358.552,0,-4.44459,-4.44459,0,6.28559
358.508,358.508,0,-4.47105,-4.47105,0,6.32302
358.463,358.463,0,-4.497,-4.497,0,6.35972
358.418,358.418,0,-4.52244,-4.52244,0,6.3957
358.373,358.373,0,-4.54737,-4.54737,0,6.43095
358.327,358.327,0,-4.57178,-4.57178,0,6.46547
358.281,358.281,0,-4.59567,-4.59567,0,6.49926
358.235,358.235,0,-4.61905,-4.61905,0,6.53233
358.189,358.189,0,-4.64192,-4.64192,0,6.56467
358.142,358.142,0,-4.66427,-4.66427,0,6.59628
358.095,358.095,0,-4.68611,-4.68611,0,6.62717
358.049,358.049,0,-4.70744,-4.70744,0,6.65733
358.001,358.001,0,-4.72825,-4.72825,0,6.68676
357.954,357.954,0,-4.74855,-4.74855,0,6.71546
357.906,357.906,0,-4.76833,-4.76833,0,6.74344
357.859,357.859,0,-4.7876,-4.7876,0,6.77069
357.811,357.811,0,-4.80636,-4.80636,0,6.79722
357.762,357.762,0,-4.8246,-4.8246,0,6.82302
357.714,357.714,0,-4.84233,-4.84233,0,6.84809
357.666,357.666,0,-4.85954,-4.85954,0,6.87243
357.617,357.617,0,-4.87624,-4.87624,0,6.89605
357.568,357.568,0,-4.89243,-4.89243,0,6.91894
357.519,357.519,0,-4.9081,-4.9081,0,6.9411
357.47,357.47,0,-4.92326,-4.92326,0,6.96254
357.421,357.421,0,-4.9379,-4.9379,0,6.98325
357.371,357.371,0,-4.95203,-4.95203,0,7.00323
357.322,357.322,0,-4.96565,-4.96565,0,7.02248
357.272,357.272,0,-4.97875,-4.97875,0,7.04101
357.222,357.222,0,-4.99134,-4.99134,0,7.05881
357.172,357.172,0,-5.00341,-5.00341,0,7.07589
357.122,357.122,0,-5.01497,-5.01497,0,7.09224
357.072,357.072,0,-5.02601,-5.02601,0,7.10786
357.021,357.021,0,-5.03655,-5.03655,0,7.12275
356.971,356.971,0,-5.04656,-5.04656,0,7.13692
356.92,356.92,0,-5.05607,-5.05607,0,7.15036
356.87,356.87,0,-5.06506,-5.06506,0,7.16307
356.819,356.819,0,-5.07353,-5.07353,0,7.17506
356.768,356.768,0,-5.08149,-5.08149,0,7.18632
356.718,356.718,0,-5.08894,-5.08894,0,7.19685
356.667,356.667,0,-5.09588,-5.09588,0,7.20666
356.616,356.616,0,-5.10229,-5.10229,0,7.21573
356.565,356.565,0,-5.1082,-5.1082,0,7.22409
356.513,356.513,0,-5.11359,-5.11359,0,7.23171
356.462,356.462,0,-5.11847,-5.11847,0,7.23861
356.411,356.411,0,-5.12283,-5.12283,0,7.24478
356.36,356.36,0,-5.12668,-5.12668,0,7.25022
356.309,356.309,0,-5.13002,-5.13002,0,7.25494
356.257,356.257,0,-5.13284,-5.13284,0,7.25893
356.206,356.206,0,-5.13515,-5.13515,0,7.26219
356.155,356.155,0,-5.13694,-5.13694,0,7.26473
356.103,356.103,0,-5.13822,-5.13822,0,7.26654
356.052,356.052,0,-5.13899,-5.13899,0,7.26762
356,356,0,-5.13924,-5.13924,0,7.26798
356,356,0,-5.13924,-5.13924,0,7.26798
355.949,355.949,0,-5.13897,-5.13897,0,7.26761
355.898,355.898,0,-5.1382,-5.1382,0,7.26651
355.846,355.846,0,-5.13691,-5.13691,0,7.26469
355.795,355.795,0,-5.1351,-5.1351,0,7.26213
355.744,355.744,0,-5.13279,-5.13279,0,7.25886
355.692,355.692,0,-5.12996,-5.12996,0,7.25485
355.641,355.641,0,-5.12661,-5.12661,0,7.25012
355.59,355.59,0,-5.12275,-5.12275,0,7.24466
355.539,355.539,0,-5.11838,-5.11838,0,7.23848
355.487,355.487,0,-5.11349,-5.11349,0,7.23157
355.436,355.436,0,-5.10809,-5.10809,0,7.22393
355.385,355.385,0,-5.10217,-5.10217,0,7.21556
355.334,355.334,0,-5.09575,-5.09575,0,7.20647
355.283,355.283,0,-5.0888,-5.0888,0,7.19666
355.232,355.232,0,-5.08135,-5.08135,0,7.18611
355.182,355.182,0,-5.07338,-5.07338,0,7.17484
355.131,355.131,0,-5.06489,-5.06489,0,7.16284
355.08,355.08,0,-5.0559,-5.0559,0,7.15012
355.03,355.03,0,-5.04638,-5.04638,0,7.13667
354.979,354.979,0,-5.03636,-5.03636,0,7.12249
354.929,354.929,0,-5.02582,-5.02582,0,7.10758
354.879,354.879,0,-5.01477,-5.01477,0,7.09195
354.829,354.829,0,-5.0032,-5.0032,0,7.07559
354.779,354.779,0,-4.99112,-4.99112,0,7.05851
354.729,354.729,0,-4.97852,-4.97852,0,7.0407
354.679,354.679,0,-4.96542,-4.96542,0,7.02216
354.63,354.63,0,-4.95179,-4.95179,0,7.00289
354.58,354.58,0,-4.93766,-4.93766,0,6.9829
354.531,354.531,0,-4.92301,-4.92301,0,6.96218
354.482,354.482,0,-4.90784,-4.90784,0,6.94074
354.433,354.433,0,-4.89217,-4.89217,0,6.91857
354.384,354.384,0,-4.87597,-4.87597,0,6.89567
354.335,354.335,0,-4.85927,-4.85927,0,6.87204
354.287,354.287,0,-4.84205,-4.84205,0,6.84769
354.238,354.238,0,-4.82432,-4.82432,0,6.82261
354.19,354.19,0,-4.80607,-4.80607,0,6.79681
354.142,354.142,0,-4.78731,-4.78731,0,6.77028
354.095,354.095,0,-4.76803,-4.76803,0,6.74302
354.047,354.047,0,-4.74825,-4.74825,0,6.71503
354,354,0,-4.72794,-4.72794,0,6.68632
353.952,353.952,0,-4.70713,-4.70713,0,6.65688
353.905,353.905,0,-4.6858,-4.6858,0,6.62672
353.859,353.859,0,-4.66395,-4.66395,0,6.59583
353.812,353.812,0,-4.6416,-4.6416,0,6.56421
353.766,353.766,0,-4.61873,-4.61873,0,6.53186
353.72,353.72,0,-4.59534,-4.59534,0,6.49879
353.674,353.674,0,-4.57144,-4.57144,0,6.46499
353.628,353.628,0,-4.54703,-4.54703,0,6.43047
353.583,353.583,0,-4.5221,-4.5221,0,6.39522
353.538,353.538,0,-4.49666,-4.49666,0,6.35924
353.493,353.493,0,-4.47071,-4.47071,0,6.32253
353.449,353.449,0,-4.44424,-4.44424,0,6.2851
353.404,353.404,0,-4.41726,-4.41726,0,6.24694
353.36,353.36,0,-4.38976,-4.38976,0,6.20806
353.316,353.316,0,-4.36175,-4.36175,0,6.16845
353.273,353.273,0,-4.33323,-4.33323,0,6.12811
353.23,353.23,0,-4.30419,-4.30419,0,6.08704
353.187,353.187,0,-4.27464,-4.27464,0,6.04525
353.144,353.144,0,-4.24457,-4.24457,0,6.00273
353.102,353.102,0,-4.21399,-4.21399,0,5.95949
353.06,353.06,0,-4.1829,-4.1829,0,5.91551
353.018,353.018,0,-4.15129,-4.15129,0,5.87082
352.977,352.977,0,-4.11917,-4.11917,0,5.82539
352.936,352.936,0,-4.08654,-4.08654,0,5.77924
352.895,352.895,0,-4.05339,-4.05339,0,5.73236
352.855,352.855,0,-4.01973,-4.01973,0,5.68475
352.815,352.815,0,-3.98555,-3.98555,0,5.63642
352.775,352.775,0,-3.95086,-3.95086,0,5.58736
352.736,352.736,0,-3.91566,-3.91566,0,5.53758
352.697,352.697,0,-3.87994,-3.87994,0,5.48707
352.658,352.658,0,-3.84371,-3.84371,0,5.43583
352.62,352.62,0,-3.80696,-3.80696,0,5.38386
352.582,352.582,0,-3.76971,-3.76971,0,5.33117
352.545,352.545,0,-3.73193,-3.73193,0,5.27775
352.507,352.507,0,-3.69365,-3.69365,0,5.2236
352.471,352.471,0,-3.65485,-3.65485,0,5.16873
352.434,352.434,0,-3.61553,-3.61553,0,5.11313
352.398,352.398,0,-3.5757,-3.5757,0,5.05681
352.363,352.363,0,-3.53536,-3.53536,0,4.99976
352.328,352.328,0,-3.49451,-3.49451,0,4.94198
352.293,352.293,0,-3.45314,-3.45314,0,4.88347
352.259,352.259,0,-3.41125,-3.41125,0,4.82424
352.225,352.225,0,-3.36885,-3.36885,0,4.76428
352.191,352.191,0,-3.32594,-3.32594,0,4.70359
352.158,352.158,0,-3.28252,-3.28252,0,4.64218
352.126,352.126,0,-3.23858,-3.23858,0,4.58004
352.093,352.093,0,-3.19413,-3.19413,0,4.51718
352.062,352.062,0,-3.14916,-3.14916,0,4.45358
352.03,352.03,0,-3.10368,-3.10368,0,4.38927
352,352,0,-3.05769,-3.05769,0,4.32422
351.969,351.969,0,-3.01118,-3.01118,0,4.25845
351.939,351.939,0,-2.96416,-2.96416,0,4.19195
351.91,351.91,0,-2.91662,-2.91662,0,4.12472
351.881,351.881,0,-2.86857,-2.86857,0,4.05677
351.853,351.853,0,-2.82001,-2.82001,0,3.98809
351.825,351.825,0,-2.77093,-2.77093,0,3.91869
351.797,351.797,0,-2.72134,-2.72134,0,3.84855
351.77,351.77,0,-2.67123,-2.67123,0,3.77769
351.744,351.744,0,-2.62061,-2.62061,0,3.70611
351.718,351.718,0,-2.56948,-2.56948,0,3.6338
351.718,351.718,0,-2.56948,-2.56948,0,3.6338
351.692,351.692,0,-2.51861,-2.51861,0,3.56185
351.667,351.667,0,-2.46876,-2.46876,0,3.49135
351.643,351.643,0,-2.41994,-2.41994,0,3.42231
351.619,351.619,0,-2.37214,-2.37214,0,3.35472
351.596,351.596,0,-2.32538,-2.32538,0,3.28858
351.573,351.573,0,-2.27964,-2.27964,0,3.2239
351.55,351.55,0,-2.23493,-2.23493,0,3.16067
351.528,351.528,0,-2.19125,-2.19125,0,3.0989
351.506,351.506,0,-2.1486,-2.1486,0,3.03858
351.485,351.485,0,-2.10697,-2.10697,0,2.97971
351.464,351.464,0,-2.06637,-2.06637,0,2.92229
351.444,351.444,0,-2.0268,-2.0268,0,2.86633
351.423,351.423,0,-1.98826,-1.98826,0,2.81182
351.404,351.404,0,-1.95074,-1.95074,0,2.75877
351.384,351.384,0,-1.91426,-1.91426,0,2.70717
351.366,351.366,0,-1.8788,-1.8788,0,2.65702
351.347,351.347,0,-1.84437,-1.84437,0,2.60833
351.329,351.329,0,-1.81096,-1.81096,0,2.56109
351.311,351.311,0,-1.77858,-1.77858,0,2.5153
351.293,351.293,0,-1.74724,-1.74724,0,2.47096
351.276,351.276,0,-1.71691,-1.71691,0,2.42808
351.259,351.259,0,-1.68762,-1.68762,0,2.38666
351.242,351.242,0,-1.65936,-1.65936,0,2.34668
351.226,351.226,0,-1.63212,-1.63212,0,2.30816
351.209,351.209,0,-1.60591,-1.60591,0,2.2711
351.193,351.193,0,-1.58073,-1.58073,0,2.23548
351.178,351.178,0,-1.55657,-1.55657,0,2.20132
351.162,351.162,0,-1.53344,-1.53344,0,2.16862
351.147,351.147,0,-1.51134,-1.51134,0,2.13736
351.132,351.132,0,-1.49027,-1.49027,0,2.10756
351.117,351.117,0,-1.47023,-1.47023,0,2.07922
351.103,351.103,0,-1.45121,-1.45121,0,2.05233
351.088,351.088,0,-1.43322,-1.43322,0,2.02689
351.074,351.074,0,-1.41626,-1.41626,0,2.0029
351.06,351.06,0,-1.40033,-1.40033,0,1.98037
351.046,351.046,0,-1.38543,-1.38543,0,1.95929
351.032,351.032,0,-1.37155,-1.37155,0,1.93966
351.018,351.018,0,-1.3587,-1.3587,0,1.92149
351.005,351.005,0,-1.34688,-1.34688,0,1.90477
350.992,350.992,0,-1.33608,-1.33608,0,1.88951
350.978,350.978,0,-1.32632,-1.32632,0,1.8757
350.965,350.965,0,-1.31758,-1.31758,0,1.86334
350.952,350.952,0,-1.30987,-1.30987,0,1.85243
350.939,350.939,0,-1.30318,-1.30318,0,1.84298
350.926,350.926,0,-1.29753,-1.29753,0,1.83498
350.913,350.913,0,-1.2929,-1.2929,0,1.82844
350.9,350.9,0,-1.2893,-1.2893,0,1.82335
350.887,350.887,0,-1.28673,-1.28673,0,1.81971
350.874,350.874,0,-1.28518,-1.28518,0,1.81753
350.861,350.861,0,-1.28467,-1.28467,0,1.81679
350.849,350.849,0,-1.28518,-1.28518,0,1.81752
350.836,350.836,0,-1.28672,-1.28672,0,1.81969
350.823,350.823,0,-1.28928,-1.28928,0,1.82332
350.81,350.81,0,-1.29288,-1.29288,0,1.82841
350.797,350.797,0,-1.2975,-1.2975,0,1.83494
350.784,350.784,0,-1.30315,-1.30315,0,1.84293
350.771,350.771,0,-1.30983,-1.30983,0,1.85237
350.758,350.758,0,-1.31753,-1.31753,0,1.86327
350.745,350.745,0,-1.32626,-1.32626,0,1.87562
350.731,350.731,0,-1.33602,-1.33602,0,1.88942
350.718,350.718,0,-1.34681,-1.34681,0,1.90468
350.704,350.704,0,-1.35863,-1.35863,0,1.92139
350.691,350.691,0,-1.37147,-1.37147,0,1.93956
350.677,350.677,0,-1.38534,-1.38534,0,1.95917
350.663,350.663,0,-1.40024,-1.40024,0,1.98024
350.649,350.649,0,-1.41617,-1.41617,0,2.00277
350.635,350.635,0,-1.43313,-1.43313,0,2.02675
350.62,350.62,0,-1.45111,-1.45111,0,2.05218
350.606,350.606,0,-1.47012,-1.47012,0,2.07906
350.591,350.591,0,-1.49016,-1.49016,0,2.1074
350.576,350.576,0,-1.51122,-1.51122,0,2.13719
350.561,350.561,0,-1.53331,-1.53331,0,2.16843
350.545,350.545,0,-1.55644,-1.55644,0,2.20113
350.529,350.529,0,-1.58058,-1.58058,0,2.23528
350.513,350.513,0,-1.60576,-1.60576,0,2.27089
350.497,350.497,0,-1.63197,-1.63197,0,2.30795
350.481,350.481,0,-1.6592,-1.6592,0,2.34646
350.464,350.464,0,-1.68746,-1.68746,0,2.38643
350.447,350.447,0,-1.71674,-1.71674,0,2.42784
350.43,350.43,0,-1.74706,-1.74706,0,2.47072
350.412,350.412,0,-1.7784,-1.7784,0,2.51504
350.394,350.394,0,-1.81077,-1.81077,0,2.56082
350.376,350.376,0,-1.84417,-1.84417,0,2.60805
350.357,350.357,0,-1.8786,-1.8786,0,2.65674
350.338,350.338,0,-1.91405,-1.91405,0,2.70688
350.319,350.319,0,-1.95053,-1.95053,0,2.75847
350.299,350.299,0,-1.98804,-1.98804,0,2.81152
350.279,350.279,0,-2.02658,-2.02658,0,2.86602
350.259,350.259,0,-2.06615,-2.06615,0,2.92197
350.238,350.238,0,-2.10674,-2.10674,0,2.97938
350.217,350.217,0,-2.14836,-2.14836,0,3.03824
350.195,350.195,0,-2.19101,-2.19101,0,3.09855
350.173,350.173,0,-2.23468,-2.23468,0,3.16032
350.15,350.15,0,-2.27939,-2.27939,0,3.22354
350.127,350.127,0,-2.32512,-2.32512,0,3.28821
350.104,350.104,0,-2.37188,-2.37188,0,3.35434
350.08,350.08,0,-2.41966,-2.41966,0,3.42192
350.055,350.055,0,-2.46848,-2.46848,0,3.49095
350.03,350.03,0,-2.51832,-2.51832,0,3.56144
350.005,350.005,0,-2.56919,-2.56919,0,3.63338
350.005,350.005,0,-2.56919,-2.56919,0,3.63338
349.979,349.979,0,-2.62032,-2.62032,0,3.70569
349.953,349.953,0,-2.67093,-2.67093,0,3.77726
349.926,349.926,0,-2.72103,-2.72103,0,3.84811
349.898,349.898,0,-2.77061,-2.77061,0,3.91824
349.87,349.87,0,-2.81968,-2.81968,0,3.98764
349.842,349.842,0,-2.86824,-2.86824,0,4.05631
349.813,349.813,0,-2.91628,-2.91628,0,4.12425
349.783,349.783,0,-2.96381,-2.96381,0,4.19147
349.754,349.754,0,-3.01083,-3.01083,0,4.25796
349.723,349.723,0,-3.05733,-3.05733,0,4.32372
349.692,349.692,0,-3.10332,-3.10332,0,4.38876
349.661,349.661,0,-3.14879,-3.14879,0,4.45307
349.629,349.629,0,-3.19375,-3.19375,0,4.51665
349.597,349.597,0,-3.2382,-3.2382,0,4.57951
349.565,349.565,0,-3.28213,-3.28213,0,4.64164
349.532,349.532,0,-3.32555,-3.32555,0,4.70304
349.498,349.498,0,-3.36846,-3.36846,0,4.76372
349.464,349.464,0,-3.41085,-3.41085,0,4.82367
349.43,349.43,0,-3.45272,-3.45272,0,4.88289
349.395,349.395,0,-3.49409,-3.49409,0,4.94138
349.36,349.36,0,-3.53493,-3.53493,0,4.99915
349.325,349.325,0,-3.57527,-3.57527,0,5.0562
349.289,349.289,0,-3.61509,-3.61509,0,5.11251
349.252,349.252,0,-3.6544,-3.6544,0,5.1681
349.215,349.215,0,-3.69319,-3.69319,0,5.22296
349.178,349.178,0,-3.73147,-3.73147,0,5.2771
349.141,349.141,0,-3.76924,-3.76924,0,5.33051
349.103,349.103,0,-3.80649,-3.80649,0,5.38319
349.065,349.065,0,-3.84323,-3.84323,0,5.43514
349.026,349.026,0,-3.87945,-3.87945,0,5.48637
348.987,348.987,0,-3.91516,-3.91516,0,5.53687
348.948,348.948,0,-3.95036,-3.95036,0,5.58665
348.908,348.908,0,-3.98504,-3.98504,0,5.6357
348.868,348.868,0,-4.01921,-4.01921,0,5.68402
348.828,348.828,0,-4.05286,-4.05286,0,5.73161
348.787,348.787,0,-4.086,-4.086,0,5.77848
348.746,348.746,0,-4.11863,-4.11863,0,5.82462
348.705,348.705,0,-4.15074,-4.15074,0,5.87004
348.663,348.663,0,-4.18234,-4.18234,0,5.91472
348.621,348.621,0,-4.21343,-4.21343,0,5.95868
348.579,348.579,0,-4.244,-4.244,0,6.00192
348.536,348.536,0,-4.27405,-4.27405,0,6.04443
348.493,348.493,0,-4.3036,-4.3036,0,6.08621
348.45,348.45,0,-4.33263,-4.33263,0,6.12726
348.407,348.407,0,-4.36114,-4.36114,0,6.16759
348.363,348.363,0,-4.38914,-4.38914,0,6.20719
348.319,348.319,0,-4.41663,-4.41663,0,6.24606
348.275,348.275,0,-4.44361,-4.44361,0,6.28421
348.23,348.23,0,-4.47007,-4.47007,0,6.32163
348.185,348.185,0,-4.49601,-4.49601,0,6.35832
348.14,348.14,0,-4.52144,-4.52144,0,6.39429
348.095,348.095,0,-4.54636,-4.54636,0,6.42953
348.049,348.049,0,-4.57077,-4.57077,0,6.46404
348.003,348.003,0,-4.59466,-4.59466,0,6.49783
347.957,347.957,0,-4.61803,-4.61803,0,6.53089
347.911,347.911,0,-4.6409,-4.6409,0,6.56322
347.864,347.864,0,-4.66325,-4.66325,0,6.59483
347.818,347.818,0,-4.68508,-4.68508,0,6.62571
347.771,347.771,0,-4.7064,-4.7064,0,6.65586
347.724,347.724,0,-4.72721,-4.72721,0,6.68528
347.676,347.676,0,-4.7475,-4.7475,0,6.71398
347.629,347.629,0,-4.76728,-4.76728,0,6.74196
347.581,347.581,0,-4.78655,-4.78655,0,6.7692
347.533,347.533,0,-4.8053,-4.8053,0,6.79572
347.485,347.485,0,-4.82354,-4.82354,0,6.82151
347.436,347.436,0,-4.84126,-4.84126,0,6.84658
347.388,347.388,0,-4.85847,-4.85847,0,6.87092
347.339,347.339,0,-4.87517,-4.87517,0,6.89453
347.29,347.29,0,-4.89135,-4.89135,0,6.91741
347.241,347.241,0,-4.90702,-4.90702,0,6.93957
347.192,347.192,0,-4.92217,-4.92217,0,6.961
347.143,347.143,0,-4.93681,-4.93681,0,6.98171
347.094,347.094,0,-4.95094,-4.95094,0,7.00169
347.044,347.044,0,-4.96455,-4.96455,0,7.02094
346.994,346.994,0,-4.97765,-4.97765,0,7.03946
346.944,346.944,0,-4.99024,-4.99024,0,7.05726
346.894,346.894,0,-5.00231,-5.00231,0,7.07433
346.844,346.844,0,-5.01386,-5.01386,0,7.09067
346.794,346.794,0,-5.02491,-5.02491,0,7.10629
346.744,346.744,0,-5.03544,-5.03544,0,7.12118
346.693,346.693,0,-5.04545,-5.04545,0,7.13535
346.643,346.643,0,-5.05495,-5.05495,0,7.14878
346.592,346.592,0,-5.06394,-5.06394,0,7.16149
346.542,346.542,0,-5.07241,-5.07241,0,7.17348
346.491,346.491,0,-5.08037,-5.08037,0,7.18473
346.44,346.44,0,-5.08782,-5.08782,0,7.19526
346.389,346.389,0,-5.09475,-5.09475,0,7.20507
346.338,346.338,0,-5.10117,-5.10117,0,7.21415
346.287,346.287,0,-5.10708,-5.10708,0,7.2225
346.236,346.236,0,-5.11247,-5.11247,0,7.23012
346.185,346.185,0,-5.11734,-5.11734,0,7.23701
346.134,346.134,0,-5.1217,-5.1217,0,7.24318
346.082,346.082,0,-5.12555,-5.12555,0,7.24863
346.031,346.031,0,-5.12889,-5.12889,0,7.25334
345.98,345.98,0,-5.13171,-5.13171,0,7.25733
345.929,345.929,0,-5.13402,-5.13402,0,7.2606
345.877,345.877,0,-5.13581,-5.13581,0,7.26313
345.826,345.826,0,-5.13709,-5.13709,0,7.26494
345.774,345.774,0,-5.13785,-5.13785,0,7.26602
345.723,345.723,0,-5.13811,-5.13811,0,7.26638
345.723,345.723,0,-5.13811,-5.13811,0,7.26638
345.672,345.672,0,-5.13784,-5.13784,0,7.26601
345.62,345.62,0,-5.13707,-5.13707,0,7.26491
345.569,345.569,0,-5.13578,-5.13578,0,7.26309
345.518,345.518,0,-5.13397,-5.13397,0,7.26054
345.466,345.466,0,-5.13166,-5.13166,0,7.25726
345.415,345.415,0,-5.12883,-5.12883,0,7.25326
345.364,345.364,0,-5.12548,-5.12548,0,7.24853
345.312,345.312,0,-5.12162,-5.12162,0,7.24307
345.261,345.261,0,-5.11725,-5.11725,0,7.23689
345.21,345.21,0,-5.11237,-5.11237,0,7.22998
345.159,345.159,0,-5.10697,-5.10697,0,7.22234
345.108,345.108,0,-5.10105,-5.10105,0,7.21398
345.057,345.057,0,-5.09463,-5.09463,0,7.20489
345.006,345.006,0,-5.08768,-5.08768,0,7.19507
344.955,344.955,0,-5.08023,-5.08023,0,7.18453
344.904,344.904,0,-5.07226,-5.07226,0,7.17326
344.854,344.854,0,-5.06378,-5.06378,0,7.16127
344.803,344.803,0,-5.05478,-5.05478,0,7.14854
344.753,344.753,0,-5.04527,-5.04527,0,7.1351
344.702,344.702,0,-5.03525,-5.03525,0,7.12092
344.652,344.652,0,-5.02471,-5.02471,0,7.10602
344.602,344.602,0,-5.01366,-5.01366,0,7.09039
344.552,344.552,0,-5.0021,-5.0021,0,7.07404
344.502,344.502,0,-4.99002,-4.99002,0,7.05696
344.452,344.452,0,-4.97743,-4.97743,0,7.03915
344.402,344.402,0,-4.96432,-4.96432,0,7.02061
344.353,344.353,0,-4.95071,-4.95071,0,7.00135
344.303,344.303,0,-4.93657,-4.93657,0,6.98137
344.254,344.254,0,-4.92193,-4.92193,0,6.96065
344.205,344.205,0,-4.90676,-4.90676,0,6.93921
344.156,344.156,0,-4.89109,-4.89109,0,6.91705
344.107,344.107,0,-4.8749,-4.8749,0,6.89415
344.058,344.058,0,-4.8582,-4.8582,0,6.87053
344.01,344.01,0,-4.84099,-4.84099,0,6.84619
343.961,343.961,0,-4.82326,-4.82326,0,6.82112
343.913,343.913,0,-4.80501,-4.80501,0,6.79532
343.865,343.865,0,-4.78626,-4.78626,0,6.76879
343.818,343.818,0,-4.76699,-4.76699,0,6.74154
343.77,343.77,0,-4.7472,-4.7472,0,6.71356
343.723,343.723,0,-4.72691,-4.72691,0,6.68485
343.676,343.676,0,-4.70609,-4.70609,0,6.65542
343.629,343.629,0,-4.68477,-4.68477,0,6.62526
343.582,343.582,0,-4.66293,-4.66293,0,6.59438
343.535,343.535,0,-4.64058,-4.64058,0,6.56277
343.489,343.489,0,-4.61771,-4.61771,0,6.53043
343.443,343.443,0,-4.59433,-4.59433,0,6.49736
343.397,343.397,0,-4.57044,-4.57044,0,6.46357
343.352,343.352,0,-4.54603,-4.54603,0,6.42906
343.306,343.306,0,-4.52111,-4.52111,0,6.39381
343.261,343.261,0,-4.49567,-4.49567,0,6.35784
343.216,343.216,0,-4.46972,-4.46972,0,6.32114
343.172,343.172,0,-4.44326,-4.44326,0,6.28372
343.127,343.127,0,-4.41629,-4.41629,0,6.24557
343.083,343.083,0,-4.3888,-4.3888,0,6.20669
343.04,343.04,0,-4.36079,-4.36079,0,6.16709
342.996,342.996,0,-4.33227,-4.33227,0,6.12676
342.953,342.953,0,-4.30324,-4.30324,0,6.08571
342.91,342.91,0,-4.2737,-4.2737,0,6.04392
342.868,342.868,0,-4.24364,-4.24364,0,6.00141
342.825,342.825,0,-4.21307,-4.21307,0,5.95818
342.783,342.783,0,-4.18198,-4.18198,0,5.91422
342.742,342.742,0,-4.15038,-4.15038,0,5.86953
342.7,342.7,0,-4.11827,-4.11827,0,5.82411
342.659,342.659,0,-4.08564,-4.08564,0,5.77797
342.619,342.619,0,-4.0525,-4.0525,0,5.7311
342.578,342.578,0,-4.01885,-4.01885,0,5.68351
342.538,342.538,0,-3.98468,-3.98468,0,5.63518
342.499,342.499,0,-3.94999,-3.94999,0,5.58614
342.459,342.459,0,-3.9148,-3.9148,0,5.53636
342.42,342.42,0,-3.87909,-3.87909,0,5.48586
342.382,342.382,0,-3.84287,-3.84287,0,5.43463
342.343,342.343,0,-3.80613,-3.80613,0,5.38268
342.305,342.305,0,-3.76888,-3.76888,0,5.33
342.268,342.268,0,-3.73111,-3.73111,0,5.27659
342.231,342.231,0,-3.69284,-3.69284,0,5.22246
342.194,342.194,0,-3.65404,-3.65404,0,5.1676
342.158,342.158,0,-3.61474,-3.61474,0,5.11201
342.122,342.122,0,-3.57492,-3.57492,0,5.0557
342.086,342.086,0,-3.53459,-3.53459,0,4.99866
342.051,342.051,0,-3.49374,-3.49374,0,4.94089
342.016,342.016,0,-3.45238,-3.45238,0,4.8824
341.982,341.982,0,-3.4105,-3.4105,0,4.82318
341.948,341.948,0,-3.36812,-3.36812,0,4.76323
341.915,341.915,0,-3.32521,-3.32521,0,4.70256
341.882,341.882,0,-3.2818,-3.2818,0,4.64116
341.849,341.849,0,-3.23787,-3.23787,0,4.57904
341.817,341.817,0,-3.19343,-3.19343,0,4.51619
341.785,341.785,0,-3.14847,-3.14847,0,4.45261
341.754,341.754,0,-3.103,-3.103,0,4.3883
341.723,341.723,0,-3.05701,-3.05701,0,4.32327
341.693,341.693,0,-3.01052,-3.01052,0,4.25751
341.663,341.663,0,-2.9635,-2.9635,0,4.19103
341.634,341.634,0,-2.91598,-2.91598,0,4.12382
341.605,341.605,0,-2.86794,-2.86794,0,4.05588
