x,y,z,s
65.8335104143397,833.723407475236,0,0
65.2482808218984,839.033964457471,0,0
64.6391145373399,844.333416276723,0,0
64.6409262401596,844.318006486875,0,0
64.0056413150298,849.603744008997,0,0
63.3413833648535,854.875944948686,0,0
63.3441026504042,854.854958715887,0,0
62.6450026618801,860.105132259231,0,0
61.9043414531413,865.33141712291,0,0
61.9086047213108,865.302358016784,0,0
61.1210234145572,870.493890172863,0,0
60.2793712425714,875.647564608681,0,0
60.2858959713105,875.609177417061,0,0
59.3845062890135,880.712158359706,0,0
58.4150905224985,885.760760913158,0,0
58.425089586399,885.710962766084,0,0
57.381590877501,890.689830440745,0,0
56.2542580830398,895.594386902894,0,0
56.2696995839038,895.530420751542,0,0
55.0526000622541,900.341296327793,0,0
53.7334491450564,905.053622623248,0,0
53.7505639675758,904.994794025872,0,0
53.0553450942502,907.296953421215,0,0
52.3282653514874,909.562468082596,0,0
51.5722733444051,911.786496355545,0,0
50.76973252327,914.021625732975,0,0
50.7865394777096,913.975977675818,0,0
50.2343869091974,915.439208044948,0,0
49.6678591151175,916.87155466869,0,0
49.0788362445156,918.294810882539,0,0
48.4677830302015,919.707901188079,0,0
